***********************************************************
 Czas           Środek         Powierzchnia   dT           
 2834.38155136  831.256747313  922.161806100  90.9050587871
 2835.49965059  831.593337404  922.317074785  90.7237373802
 2836.61774982  831.929256192  922.472033714  90.5427775219
 2837.73584905  832.264505013  922.626683506  90.3621784930
 2838.85394828  832.599085203  922.781024779  90.1819395759
 2839.97204751  832.932998093  922.935058147  90.0020600540
 2841.09014675  833.266245014  923.088784227  89.8225392123
 2842.20824598  833.598827293  923.242203631  89.6433763374
 2843.32634521  833.930746254  923.395316971  89.4645707170
 2844.44444444  834.262003219  923.548124859  89.2861216403
 2845.56254367  834.592599506  923.700627904  89.1080283979
 2846.68064290  834.922536433  923.852826715  88.9302902818
 2847.79874213  835.251815314  924.004721899  88.7529065853
 2848.91684136  835.580437459  924.156314062  88.5758766033
 2850.03494060  835.908404178  924.307603810  88.3991996318
 2851.15303983  836.235716777  924.458591745  88.2228749683
 2852.27113906  836.562376559  924.609278470  88.0469019119
 2853.38923829  836.888384825  924.759664588  87.8712797626
 2854.50733752  837.213742874  924.909750696  87.6960078222
 2855.62543675  837.538452001  925.059537395  87.5210853937
 2856.74353598  837.862513501  925.209025282  87.3465117814
 2857.86163522  838.185928663  925.358214954  87.1722862912
 2858.97973445  838.508698776  925.507107006  86.9984082300
 2860.09783368  838.830825124  925.655702031  86.8248769064
 2861.21593291  839.152308993  925.804000623  86.6516916302
 2862.33403214  839.473151661  925.952003373  86.4788517125
 2863.45213137  839.793354407  926.099710873  86.3063564660
 2864.57023060  840.112918506  926.247123710  86.1342052044
 2865.68832983  840.431845231  926.394242474  85.9623972430
 2866.80642907  840.750135853  926.541067752  85.7909318984
 2867.92452830  841.067791639  926.687600128  85.6198084886
 2869.04262753  841.384813855  926.833840188  85.4490263327
 2870.16072676  841.701203764  926.979788515  85.2785847514
 2871.27882599  842.016962625  927.125445692  85.1084830666
 2872.39692522  842.332091697  927.270812299  84.9387206015
 2873.51502445  842.646592235  927.415888916  84.7692966809
 2874.63312368  842.960465492  927.560676123  84.6002106306
 2875.75122292  843.273712719  927.705174496  84.4314617778
 2876.86932215  843.586335162  927.849384613  84.2630494512
 2877.98742138  843.898334068  927.993307049  84.0949729807
 2879.10552061  844.209710679  928.136942377  83.9272316974
 2880.22361984  844.520466236  928.280291171  83.7598249340
 2881.34171907  844.830601978  928.423354002  83.5927520243
 2882.45981830  845.140119138  928.566131442  83.4260123034
 2883.57791754  845.449018951  928.708624059  83.2596051078
 2884.69601677  845.757302648  928.850832423  83.0935297754
 2885.81411600  846.064971455  928.992757101  82.9277856452
 2886.93221523  846.372026600  929.134398658  82.7623720576
 2888.05031446  846.678469306  929.275757660  82.5972883542
 2889.16841369  846.984300792  929.416834671  82.4325338782
 2890.28651292  847.289522279  929.557630253  82.2681079738
 2891.40461215  847.594134981  929.698144968  82.1040099865
 2892.52271139  847.898140113  929.838379376  81.9402392633
 2893.64081062  848.201538886  929.978334038  81.7767951523
 2894.75890985  848.504332508  930.118009511  81.6136770029
 2895.87700908  848.806522186  930.257406352  81.4508841659
 2896.99510831  849.108109124  930.396525117  81.2884159933
 2898.11320754  849.409094524  930.535366362  81.1262718385
 2899.23130677  849.709479584  930.673930640  80.9644510558
 2900.34940600  850.009265503  930.812218504  80.8029530013
 2901.46750524  850.308453473  930.950230505  80.6417770321
 2902.58560447  850.607044688  931.087967195  80.4809225064
 2903.70370370  850.905040337  931.225429121  80.3203887840
 2904.82180293  851.202441607  931.362616833  80.1601752258
 2905.93990216  851.499249684  931.499530878  80.0002811940
 2907.05800139  851.795465750  931.636171802  79.8407060520
 2908.17610062  852.091090986  931.772540150  79.6814491645
 2909.29419986  852.386126568  931.908636466  79.5225098975
 2910.41229909  852.680573674  932.044461292  79.3638876182
 2911.53039832  852.974433476  932.180015171  79.2055816950
 2912.64849755  853.267707146  932.315298643  79.0475914977
 2913.76659678  853.560395851  932.450312248  78.8899163971
 2914.88469601  853.852500758  932.585056524  78.7325557656
 2916.00279524  854.144023032  932.719532008  78.5755089766
 2917.12089447  854.434963833  932.853739238  78.4187754047
 2918.23899371  854.725324322  932.987678748  78.2623544258
 2919.35709294  855.015105655  933.121351072  78.1062454172
 2920.47519217  855.304308987  933.254756744  77.9504477572
 2921.59329140  855.592935470  933.387896295  77.7949608253
 2922.71139063  855.880986255  933.520770258  77.6397840025
 2923.82948986  856.168462490  933.653379161  77.4849166709
 2924.94758909  856.455365319  933.785723533  77.3303582136
 2926.06568832  856.741695887  933.917803903  77.1761080153
 2927.18378756  857.027455335  934.049620797  77.0221654617
 2928.30188679  857.312644801  934.181174741  76.8685299397
 2929.41998602  857.597265422  934.312466259  76.7152008374
 2930.53808525  857.881318331  934.443495876  76.5621775443
 2931.65618448  858.164804662  934.574264113  76.4094594509
 2932.77428371  858.447725543  934.704771492  76.2570459490
 2933.89238294  858.730082103  934.835018535  76.1049364317
 2935.01048218  859.011875466  934.965005759  75.9531302930
 2936.12858141  859.293106756  935.094733685  75.8016269285
 2937.24668064  859.573777093  935.224202828  75.6504257347
 2938.36477987  859.853887596  935.353413705  75.4995261094
 2939.48287910  860.133439381  935.482366833  75.3489274516
 2940.60097833  860.412433562  935.611062724  75.1986291614
 2941.71907756  860.690871252  935.739501892  75.0486306403
 2942.83717679  860.968753559  935.867684850  74.8989312907
 2943.95527603  861.246081592  935.995612108  74.7495305165
 2945.07337526  861.522856455  936.123284178  74.6004277225
 2946.19147449  861.799079252  936.250701567  74.4516223148
 2947.30957372  862.074751083  936.377864784  74.3031137007
 2948.42767295  862.349873048  936.504774337  74.1549012888
 2949.54577218  862.624446242  936.631430730  74.0069844884
 2950.66387141  862.898471760  936.757834471  73.8593627106
 2951.78197064  863.171950694  936.883986062  73.7120353672
 2952.90006988  863.444884135  937.009886006  73.5650018715
 2954.01816911  863.717273169  937.135534806  73.4182616375
 2955.13626834  863.989118882  937.260932963  73.2718140809
 2956.25436757  864.260422359  937.386080977  73.1256586183
 2957.37246680  864.531184680  937.510979347  72.9797946674
 2958.49056603  864.801406924  937.635628571  72.8342216471
 2959.60866526  865.071090168  937.760029146  72.6889389775
 2960.72676450  865.340235488  937.884181568  72.5439460800
 2961.84486373  865.608843956  938.008086333  72.3992423767
 2962.96296296  865.876916642  938.131743934  72.2548272914
 2964.08106219  866.144454616  938.255154864  72.1107002486
 2965.19916142  866.411458942  938.378319617  71.9668606741
 2966.31726065  866.677930687  938.501238682  71.8233079950
 2967.43535988  866.943870910  938.623912550  71.6800416393
 2968.55345911  867.209280674  938.746341710  71.5370610363
 2969.67155835  867.474161035  938.868526651  71.3943656162
 2970.78965758  867.738513049  938.990467859  71.2519548106
 2971.90775681  868.002337770  939.112165822  71.1098280522
 2973.02585604  868.265636249  939.233621024  70.9679847746
 2974.14395527  868.528409536  939.354833949  70.8264244127
 2975.26205450  868.790658679  939.475805081  70.6851464026
 2976.38015373  869.052384722  939.596534903  70.5441501813
 2977.49825296  869.313588708  939.717023895  70.4034351871
 2978.61635220  869.574271680  939.837272539  70.2630008593
 2979.73445143  869.834434675  939.957281313  70.1228466384
 2980.85255066  870.094078731  940.077050697  69.9829719660
 2981.97064989  870.353204883  940.196581168  69.8433762847
 2983.08874912  870.611814164  940.315873202  69.7040590383
 2984.20684835  870.869907604  940.434927276  69.5650196718
 2985.32494758  871.127486232  940.553743864  69.4262576311
 2986.44304682  871.384551076  940.672323439  69.2877723634
 2987.56114605  871.641103158  940.790666475  69.1495633168
 2988.67924528  871.897143503  940.908773444  69.0116299406
 2989.79734451  872.152673131  941.026644816  68.8739716852
 2990.91544374  872.407693060  941.144281062  68.7365880021
 2992.03354297  872.662204306  941.261682650  68.5994783439
 2993.15164220  872.916207885  941.378850049  68.4626421642
 2994.26974143  873.169704809  941.495783727  68.3260789178
 2995.38784067  873.422696088  941.612484148  68.1897880605
 2996.50593990  873.675182730  941.728951779  68.0537690492
 2997.62403913  873.927165743  941.845187084  67.9180213419
 2998.74213836  874.178646129  941.961190527  67.7825443977
 2999.86023759  874.429624893  942.076962570  67.6473376767
 3000.97833682  874.680103034  942.192503675  67.5124006402
 3002.09643605  874.930081551  942.307814302  67.3777327504
 3003.21453528  875.179561440  942.422894911  67.2433334707
 3004.33263452  875.428543696  942.537745962  67.1092022655
 3005.45073375  875.677029311  942.652367911  66.9753386003
 3006.56883298  875.925019275  942.766761217  66.8417419416
 3007.68693221  876.172514578  942.880926335  66.7084117571
 3008.80503144  876.419516205  942.994863721  66.5753475155
 3009.92313067  876.666025142  943.108573828  66.4425486864
 3011.04122990  876.912042370  943.222057111  66.3100147407
 3012.15932914  877.157568871  943.335314022  66.1777451502
 3013.27742837  877.402605624  943.448345012  66.0457393878
 3014.39552760  877.647153604  943.561150532  65.9139969274
 3015.51362683  877.891213788  943.673731032  65.7825172440
 3016.63172606  878.134787147  943.786086961  65.6512998136
 3017.74982529  878.377874653  943.898218766  65.5203441133
 3018.86792452  878.620477275  944.010126896  65.3896496212
 3019.98602375  878.862595979  944.121811796  65.2592158165
 3021.10412299  879.104231732  944.233273911  65.1290421793
 3022.22222222  879.345385495  944.344513686  64.9991281909
 3023.34032145  879.586058231  944.455531565  64.8694733334
 3024.45842068  879.826250899  944.566327989  64.7400770903
 3025.57651991  880.065964456  944.676903402  64.6109389458
 3026.69461914  880.305199859  944.787258244  64.4820583852
 3027.81271837  880.543958059  944.897392954  64.3534348948
 3028.93081760  880.782240010  945.007307973  64.2250679622
 3030.04891684  881.020046662  945.117003737  64.0969570756
 3031.16701607  881.257378961  945.226480686  63.9691017245
 3032.28511530  881.494237855  945.335739254  63.8415013994
 3033.40321453  881.730624287  945.444779879  63.7141555916
 3034.52131376  881.966539200  945.553602994  63.5870637937
 3035.63941299  882.201983535  945.662209034  63.4602254991
 3036.75751222  882.436958229  945.770598431  63.3336402023
 3037.87561146  882.671464219  945.878771618  63.2073073987
 3038.99371069  882.905502441  945.986729026  63.0812265850
 3040.11180992  883.139073827  946.094471086  62.9553972585
 3041.22990915  883.372179309  946.201998227  62.8298189177
 3042.34800838  883.604819815  946.309310877  62.7044910622
 3043.46610761  883.836996273  946.416409466  62.5794131924
 3044.58420684  884.068709609  946.523294419  62.4545848099
 3045.70230607  884.299960746  946.629966163  62.3300054171
 3046.82040531  884.530750606  946.736425124  62.2056745174
 3047.93850454  884.761080110  946.842671725  62.0815916153
 3049.05660377  884.990950175  946.948706391  61.9577562163
 3050.17470300  885.220361717  947.054529544  61.8341678267
 3051.29280223  885.449315652  947.160141606  61.7108259541
 3052.41090146  885.677812892  947.265542999  61.5877301067
 3053.52900069  885.905854348  947.370734142  61.4648797939
 3054.64709992  886.133440928  947.475715455  61.3422745262
 3055.76519916  886.360573541  947.580487356  61.2199138147
 3056.88329839  886.587253092  947.685050264  61.0977971719
 3058.00139762  886.813480484  947.789404595  60.9759241109
 3059.11949685  887.039256619  947.893550765  60.8542941460
 3060.23759608  887.264582397  947.997489190  60.7329067924
 3061.35569531  887.489458717  948.101220284  60.6117615663
 3062.47379454  887.713886475  948.204744460  60.4908579848
 3063.59189378  887.937866565  948.308062131  60.3701955659
 3064.70999301  888.161399881  948.411173710  60.2497738288
 3065.82809224  888.384487314  948.514079608  60.1295922934
 3066.94619147  888.607129753  948.616780234  60.0096504807
 3068.06429070  888.829328085  948.719275998  59.8899479127
 3069.18238993  889.051083197  948.821567309  59.7704841121
 3070.30048916  889.272395972  948.923654575  59.6512586029
 3071.41858839  889.493267292  949.025538202  59.5322709097
 3072.53668763  889.713698039  949.127218598  59.4135205584
 3073.65478686  889.933689091  949.228696167  59.2950070755
